code,code_level,food_category,food_group,major_food_code,minor_food_code,units,rse_indicator,percent_change_2021_22,percent_change_2019_20,significance,trend_2019_20,reliability_3yr_se,year,expenditure
28204,4,,,,Sweetened breakfast cereals,p,Medium,-4.792691522,-12.56077934,,,3.675062042,2012,11.45705313
28205,4,,,,Other breakfast cereals,p,Medium,-11.63230144,-10.09823007,,,4.202100946,2012,11.00676558
285,3,,,Canned milk puddings,,p,Medium,-0.315723053,4.210417972,,,4.826030935,2012,3.86415105
28502,4,,,,Canned or fresh carton custard,p,Medium,-3.983738775,7.976915076,,,5.071708313,2012,2.51862843
28503,4,,,,All canned milk puddings,p,High,7.599616523,-2.348866147,,,9.446718857,2012,1.34552262
286,3,,,Puddings,,p,High,-2.234147606,9.794425554,,,5.491145122,2012,4.975501175
287,3,,,Rice,,p,Medium,14.28234821,-22.30449156,yes,DOWN,3.458948138,2012,29.68886607
28702,4,,,,Dried rice,p,High,46.82077918,0.716439687,,,7.323090389,2012,10.52756246
28703,4,,,,Cooked rice,p,Medium,-3.049913039,-19.21143405,yes,DOWN,3.746091506,2012,5.643495506
28704,4,,,,Takeaway rice,p,High,-0.91865007,-43.13944733,yes,DOWN,5.545919207,2012,13.51780811
290,3,,,"Invalid foods, slimming foods and sports foods",,p,Very High,-53.14450202,-39.8151473,,,12.51650816,2012,5.707834131
291,3,,,Infant cereal foods,,p,Very High,-4.338110237,-4.148932116,,,11.40715697,2012,1.164196006
294,3,,,Cakes and pastries - frozen,,p,High,12.06793761,1.952502314,,,7.153301832,2012,4.424499127
295,3,,,Pasta,,p,Medium,46.36718669,45.82978846,yes,UP,4.194929629,2012,20.40950607
29501,4,,,,Canned pasta,p,High,0.745543647,-10.68952908,,,6.547809623,2012,3.124194614
29502,4,,,,Dried and fresh pasta,p,High,53.53940028,58.16366136,yes,UP,4.71864246,2012,15.97328957
29503,4,,,,Takeaway pasta and noodles,p,Very High,32.65097072,14.87367853,,,15.38472134,2012,1.312021887
296,3,,,Pizza,,p,Medium,12.9288094,-10.52737875,,DOWN,2.900007154,2012,60.58154657
29601,4,,,,"Pizzas, frozen and not frozen",p,Medium,20.6539236,25.49865603,yes,UP,2.835686574,2012,27.67404677
29602,4,,,,Takeaway pizza,p,High,2.146995924,-39.26807083,yes,DOWN,5.632242152,2012,32.9074998
299,3,,,Other cereal convenience foods,,p,Low,1.911350747,7.786060071,,,1.672174056,2012,42.54817932
29907,4,,,,"Cake, pudding and dessert mixes",p,High,-20.60803157,-20.70853697,,DOWN,6.384608936,2012,2.445151004
29909,4,,,,Cereal snacks,p,Medium,1.801652924,4.349204342,,,2.462650003,2012,14.32483813
29915,4,,,,"Quiches and flans, frozen and not frozen",p,Medium,0.440133692,13.16349748,,,4.59342708,2012,4.565420466
29916,4,,,,"Takeaway crisps, savoury snacks, popcorn, popadums, prawn crackers",p,Very High,-24.97349206,-49.63005595,yes,DOWN,9.483814819,2012,1.66589355
29919,4,,,,"Other cereal foods, frozen and not frozen",p,Low,5.037376581,15.16926311,yes,UP,2.238748463,2012,19.54687617
301,3,,,Other cereals,,p,High,-2.438649053,-10.05068922,,,8.005388815,2012,2.214561002
304313,2,,Beverages,,,p,Low,-10.71491784,-4.45937986,,,2.376223019,2012,55.59229516
304,3,,,Tea,,p,Medium,-1.167067197,-6.22756962,,,3.113526074,2012,17.8938526
307,3,,,Coffee beans and ground coffee,,p,High,-14.70806972,-3.715680033,,,5.317672315,2012,8.063519697
308,3,,,Instant coffee,,p,Medium,-9.815908483,-2.326863096,,,3.152640615,2012,24.33651831
309,3,,,Coffee essences,,p,Very High,-89.41980717,126.4739858,,,70.44648158,2012,0.064600836
310,3,,,Tea and coffee from takeaway,,p,Very High,121.2563187,127.3267461,yes,,13.5872328,2012,0.383506464
312,3,,,Cocoa and chocolate drinks,,p,High,-35.97939926,-34.11525401,yes,,7.329176642,2012,3.725018519
313,3,,,Malt drinks and chocolate versions of malted drinks,,p,Very High,-55.74048315,-45.54463014,,,15.53548852,2012,1.125278723
314339,2,,Other food and drink,,,p,Very Low,8.230313571,11.12603303,yes,,1.305010889,2012,158.8188372
314,3,,,Mineral or spring waters,,p,Medium,10.28655233,6.027225482,,,4.153898707,2012,11.55522606
315,3,,,Baby foods,,p,Very High,29.84945266,-2.993047948,,,15.50577081,2012,5.049427684
318,3,,,Soups - canned or cartons,,p,Medium,17.34554989,-2.87494801,,,3.514849165,2012,16.86413861
319,3,,,Soups - dehydrated or powdered,,p,High,2.195599508,-1.717565737,,,10.50078015,2012,2.719118106
320,3,,,Soups - from takeaway,,p,Very High,120.74483,73.18874623,,,28.31521771,2012,0.342828946
321,3,,,Other takeaway food brought home,,p,Very High,14.04298061,266.4945229,,UP,27.33230966,2012,0.147843073
322,3,,,Meals on wheels - items not specified,,p,Very Low,-100,-100,,,,2012,0.875050449
323,3,,,Spreads and dressings,,p,Low,2.751849105,4.285918935,,,2.458798912,2012,18.4109379
32302,4,,,,Salad dressings,p,Medium,4.072768989,8.048413254,,,2.719187976,2012,14.14322005
32303,4,,,,Other spreads and dresssings,p,Medium,-1.397514399,-6.508156177,,,5.111390137,2012,4.267717854
327,3,,,Pickles and sauces,,p,Low,8.996434819,14.70954408,yes,UP,1.783964601,2012,42.42876313
32702,4,,,,Pickles,p,Medium,11.93780727,4.970486235,,,4.956605678,2012,2.961101266
32703,4,,,,Sauces,p,Low,7.193688556,16.62551168,yes,UP,1.885299553,2012,37.87586617
32704,4,,,,Takeaway sauces and mayonnnaise,p,High,45.30173551,-0.303247253,,,7.054670833,2012,1.591795692
328,3,,,Stock cubes and meat and yeast extracts,,p,Medium,-5.541013772,-10.57146543,,,4.582562158,2012,5.639859483
329,3,,,Jelly squares or crystals,,p,High,-15.11375071,-1.480884655,,,7.18512375,2012,1.520267157
332,3,,,Ice cream tub or block,,p,Medium,-2.962988296,-1.409494262,,,3.871252217,2012,11.66867087
333,3,,,Ice cream products including takeaways,,p,Medium,-1.877868551,17.09492924,yes,,3.075004421,2012,13.33503721
33302,4,,,,"Ice cream cornets, choc-ices, lollies with ice cream",p,Medium,1.204888426,23.44215038,yes,,3.545136764,2012,9.010134454
33303,4,,,,"Ice lollies, sorbet, frozen mousse, frozen yoghurt",p,Medium,0.773302139,-1.670028969,,,5.184859612,2012,3.463434199
33304,4,,,,"Takeaway ice cream, ice cream products, milkshakes",p,Very High,-21.6249411,27.01475621,,,11.55548737,2012,0.861468555
334,3,,,Salt,,p,High,42.7788779,46.47525507,yes,,6.930797828,2012,4.706148832
335,3,,,Artificial sweeteners,,p,High,90.14821103,39.59024143,,,9.406874921,2012,1.069258632
336,3,,,"Other miscellaneous payments, expenditure only",,p,Medium,13.43189692,27.32810872,yes,,3.021598512,2012,1.68806761
33602,3,,,,Vinegar,p,High,1.365479586,37.93016891,,,7.616099806,2012,20.79819342
33603,4,,,,Spices and dried herbs,p,Medium,21.67590981,18.280175,,,4.858435256,2012,6.74587425
33604,4,,,,"Bisto, gravy granules, stuffing mix, baking powder, yeast",p,Medium,18.99174579,45.21414931,yes,UP,4.077976535,2012,6.740784193
33605,4,,,,Wine and beer making kits,p,Very Low,-100,,,,,2012,0.049639803
33606,4,,,,"Fruit teas, instant tea, herbal tea, rosehip tea",p,Very High,18.19174114,-14.40566588,,,10.62560564,2012,2.375199925
33607,4,,,,"Other payments for food and drink, type not specified",p,High,6.632664493,79.30732286,yes,UP,7.28773237,2012,3.388458402
339,4,,,Soya and novel protein foods,,p,High,18.22993332,12.85958886,,,7.101502002,2012,4.706148832
340344,2,,Soft drinks,,,p,Low,3.113751541,10.86538741,yes,,1.95292604,2012,96.10726151
340,3,,,"Soft drinks, concentrated, not low calorie [note 10]",,p,Medium,-21.22343029,-0.857364349,,,4.493470212,2012,8.289644425
341,3,,,"Soft drinks, not concentrated,  not low calorie",,p,Medium,-3.980172189,1.983288617,,,2.940236204,2012,50.92286379
343,3,,,"Soft drinks, concentrated, low calorie [note 10]",,p,Medium,-3.752928984,-13.91524309,,DOWN,3.698897725,2012,6.948891811
344,3,,,"Soft drinks, not concentrated, low calorie",,p,Medium,14.34142127,25.68381216,yes,UP,2.91609819,2012,29.94586148
350355,2,,Confectionery,,,p,Low,3.191874698,4.394183131,,,2.269474672,2012,101.9234901
350,3,,,Chocolate bars - solid,,p,Low,3.121883825,14.20734634,yes,,2.21783591,2012,29.15569845
351,3,,,Chocolate bars - filled,,p,Medium,7.251382273,-3.215280815,,,2.911282045,2012,43.1445364
352,3,,,Chewing gum,,p,High,-18.34597355,-26.02621147,yes,,5.443786251,2012,3.40185792
353,3,,,Mints and boiled sweets,,p,Low,3.862321148,10.1193393,,,3.350935102,2012,23.64181617
35301,4,,,,Mints,p,High,2.594906992,-6.352823078,,,7.41947739,2012,1.679042448
35302,4,,,,Boiled sweets,p,Medium,3.93881304,11.28544845,,,3.498632459,2012,21.96277372
354,3,,,"Fudges, toffees, caramels",,p,High,-36.4001724,-7.470675511,,,27.89369469,2012,2.347519157
355,3,,,Takeaway confectionery,,p,Very High,0.59853907,22.15442052,,,30.66196354,2012,0.232061963
380389,2,,Alcoholic drinks,,,p,Low,-8.743871403,-8.062774127,,DOWN,2.313068495,2012,330.4340135
381,3,,,Beers,,p,High,2.430673036,25.12130165,,,4.72081189,2012,21.05044732
382,3,,,Lagers and continental beers,,p,Medium,-25.75178104,-23.46424589,yes,DOWN,4.448895167,2012,49.48238244
383,3,,,Ciders and perry,,p,High,12.75288942,11.08603962,,,5.715997044,2012,15.43801956
384,3,,,Wine and champagne,,p,Medium,-5.574589038,-7.109359921,,,3.235772126,2012,163.5239814
38402,4,,,,"Champagne, sparkling wines and wine with mixer",p,High,-37.89867813,-23.92979285,,,8.433530758,2012,13.24104948
38403,4,,,,Table wine,p,Medium,0.001238135,-4.855724232,,,3.316969354,2012,150.2829319
385,3,,,Spirits with mixer,,p,Very High,-19.35541838,-4.748671387,,,9.749106525,2012,0.736964705
386,3,,,Fortified wines,,p,High,7.986653272,-16.52497829,,,9.639014253,2012,7.170543734
387,3,,,Spirits,,p,Medium,-14.04865814,-16.2234232,,,4.177040755,2012,61.2976972
388,3,,,Liqueurs and cocktails,,p,High,8.072618887,12.92021905,,,6.829719199,2012,8.963563682
389,3,,,Alcopops,,p,Very High,-37.89750463,17.05199216,,,14.52459602,2012,2.770413457
t1,1,Food and drink all purchases food and drink,,,,p,Medium,5.397858409,-9.749271249,yes,DOWN,1.102241106,2013,4217.86144
t2,1,Food and non-alcoholic drinks all purchases food and drink,,,,p,Medium,6.758147972,-7.866399184,yes,DOWN,1.036082721,2013,3591.547171
t3,1,Alcoholic drinks all purchases food and drink,,,,p,High,-2.430910411,-20.0395865,yes,DOWN,2.73073798,2013,626.3142688
eo90001,1,Food and drink purchases for consumption outside the home,,,,p,Low,12.62199893,-34.07033606,yes,DOWN,2.410188191,2013,1231.488348
eo90002,1,Food and non-alcoholic drinks for consumption outside the home,,,,p,Low,13.69691615,-34.2688452,yes,DOWN,2.368843859,2013,929.2671331
eo90003,1,Alcoholic drinks for consumption outside the home,,,,p,Medium,9.208654948,-33.40545405,yes,DOWN,3.905979817,2013,302.221215
cat108,1,Food and drink purchases for household supplies,,,,p,Very Low,3.391572911,1.587419203,,,0.832005468,2013,2986.373091
cat105,1,Food and non-alcoholic drinks purchases for household supplies,,,,p,Very Low,5.087790093,2.89837697,,,0.792768402,2013,2662.280038
380389,1,Alcoholic drinks purchases for household supplies,,,,p,Low,-8.743871403,-8.062774127,,DOWN,2.313068495,2013,324.0930538
cat106,1,"Food and drink, excluding soft drinks, alcoholic drinks and confectionery purchases for household supplies",,,,p,Very Low,5.277491718,2.489988578,,,0.805094437,2013,2458.190769
cat520,1,Milk and milk products excluding cheese,,,,p,Very Low,10.85102118,9.67506324,yes,UP,1.19463468,2013,186.7640185
4006,2,,"Liquid wholemilk, including school and welfare",,,p,Medium,43.64427283,28.93354011,yes,UP,3.29731571,2013,17.68195302
4,3,,,"Liquid wholemilk, full price",,p,Medium,43.64427283,28.93354011,yes,UP,3.29731571,2013,17.68195302
402,4,,,,UHT milk,p,Very High,210.8016035,156.5732848,,,22.37229403,2013,0.231015734
403,4,,,,Sterilised,p,,,,,,,2013,0.103516214
404,4,,,,Pasteurised/ homogenised,p,Medium,41.67560865,27.33921225,yes,UP,3.308819082,2013,17.34742107
501,3,,,School milk [note 6],,p,,,,,,,2013,
601,3,,,Welfare milk [note 11],,p,,,,,,,2013,
9017,2,,Other milk and cream,,,p,Low,7.768273464,7.660124713,yes,,1.299762559,2013,169.0820655
15,3,,,Skimmed milks,,p,Low,13.48125505,3.642441465,,,1.613646178,2013,72.64694793
1502,4,,,,Fully skimmed milk,p,Medium,8.690551491,-1.87927497,,,4.59860425,2013,10.13739527
1503,4,,,,Semi-skimmed milk,p,Low,14.29696696,4.59550303,,,1.742507437,2013,62.50955265
901,3,,,Condensed or evaporated milk,,p,Very High,59.84701433,62.16986394,,,11.37573479,2013,1.915021391
11,3,,,Infant milks,,p,Very High,31.30706755,-41.40015582,,DOWN,12.44884429,2013,10.02447607
1102,4,,,,Infant or baby milks - ready to drink,p,Very High,-8.06775824,9.494090475,,,23.44304098,2013,1.619300013
1103,4,,,,Infant or baby milks - dried,p,Very High,42.93009418,-46.15230316,yes,DOWN,13.69137901,2013,8.405176054
1201,3,,,Instant dried milk,,p,Very High,92.41037066,75.86682239,,,35.61132416,2013,0.272578486
13,3,,,Yoghurt and fromage frais,,p,Low,-1.918383587,1.782127583,,,1.810873442,2013,51.58977237
1301,4,,,,Yoghurt,p,Low,-2.852441125,2.191551083,,,1.861250395,2013,46.31039749
1302,4,,,,Fromage frais,p,High,19.58639899,-5.312991672,,,6.296371425,2013,5.279374879
16,3,,,Other milks and dairy desserts,,p,Medium,10.23771682,32.19056447,yes,UP,3.225015141,2013,24.23419717
1603,4,,,,Dairy desserts - not frozen,p,Medium,14.34818708,12.72072673,,,3.430290122,2013,15.35829667
1605,4,,,,Dried milk products,p,Very High,-78.38346491,-94.77132605,,,66.48576807,2013,0.173785429
1607,4,,,,Milk drinks and other milks [note 7],p,Medium,2.876320129,27.39385065,yes,,4.89120927,2013,5.066395309
1608,4,,,,Non-dairy milk substitutes [note 7],p,High,10.36216301,70.74970909,yes,UP,7.09480968,2013,3.635719768
17,3,,,Cream,,p,Medium,0.756979582,19.28443255,yes,UP,2.85793387,2013,8.39907204
22023,2,Cheese,,,,p,Low,7.775775611,13.24210167,yes,UP,1.496765097,2013,85.00825413
22,3,,Natural cheese,,,p,Low,7.185594315,11.40377611,yes,,1.545719931,2013,77.93639349
2201,4,,,Hard cheese - cheddar type,,p,Low,10.9495788,14.14193431,yes,UP,1.739423494,2013,47.79298626
2202,4,,,Hard cheese - other uk or foreign equivalent,,p,Medium,-6.534494298,2.967366734,,,4.570259301,2013,5.755624123
2203,4,,,Hard cheese - edam or other foreign,,p,Medium,-3.652875522,0.869359048,,,3.79110679,2013,8.514088891
2205,4,,,Cottage cheese,,p,High,-21.44061722,-23.77836878,,,8.809530964,2013,1.681486308
2206,4,,,Soft natural cheese,,p,Medium,11.88806384,16.81036127,yes,,2.848293776,2013,14.19220791
2301,3,,Processed cheese,,,p,Medium,13.74754542,34.38620124,yes,UP,3.850343899,2013,7.071860648
31041,2,Carcase meat,,,,p,Low,-1.503902046,-8.303600479,,DOWN,2.677728062,2013,136.4888698
31,3,,Beef and veal,,,p,Low,-2.211987192,-7.500551378,,DOWN,2.970453093,2013,80.80414728
3102,4,,,Beef joints - on the bone,,p,Very High,-64.07939541,-58.18550874,,,42.73541364,2013,0.787474064
3103,4,,,Beef joints - boned,,p,High,-17.86120953,-4.98803054,,,6.456036896,2013,14.00748046
3104,4,,,Beef steak - less expensive,,p,Medium,-4.931626044,9.11860696,,,4.54702647,2013,11.24352055
3105,4,,,Beef steak - more expensive,,p,High,-9.370153051,-21.86787619,,DOWN,6.490757999,2013,25.40993913
3106,4,,,Minced beef,,p,Medium,15.35112373,-1.755318928,,,3.24431667,2013,28.81725995
3107,4,,,All other beef and veal,,p,Very High,304.0002048,10.9767159,,,58.04389391,2013,0.538473136
36,3,,Mutton and lamb,,,p,High,-1.490039181,-20.55070249,,DOWN,5.970417223,2013,27.63676764
3601,4,,,Mutton,,p,Very High,14.48559034,-38.47596544,,,36.66097973,2013,0.398216308
3602,4,,,Lamb joints,,p,Very High,9.790524256,-14.67238206,,,9.21811683,2013,12.7030013
3603,4,,,Lamb chops,,p,High,-18.23360668,-11.78918101,,,8.67483561,2013,10.12975385
3604,4,,,All other lamb,,p,High,4.685116078,-42.57949382,,,15.50511624,2013,4.405796186
41,3,,Pork,,,p,Medium,1.042562067,5.501678969,,,3.646050121,2013,28.04795493
4101,4,,,Pork joints,,p,High,-18.4504817,1.45871536,,,6.407215374,2013,8.242923956
4102,4,,,Pork chops,,p,High,27.66715436,-9.715547709,,,8.053774612,2013,4.899120462
4103,4,,,Pork fillets and steaks,,p,Medium,1.914885979,5.17673209,,,5.088123865,2013,8.403219687
4104,4,,,All other pork,,p,High,19.4484542,20.74230202,,,7.100355132,2013,6.502690822
46095,2,Non-carcase meat and meat products,,,,p,Very Low,7.160462506,-0.018766395,,,1.216973702,2013,484.0529119
46,3,,Liver,,,p,Very High,-40.1495376,-11.62725898,,,13.47210092,2013,0.998435624
4603,4,,,Ox liver,,p,Very High,-19.62262809,-49.76358295,,,47.51440262,2013,0.056974483
4604,4,,,Lambs liver,,p,Very High,55.21563458,17.62955303,,,18.7340963,2013,0.500192806
4605,4,,,Pigs liver,,p,Very High,-67.18942437,65.82833659,,,26.27590384,2013,0.127002856
4607,4,,,All other liver,,p,Very High,-79.73423815,-66.19458219,,,24.76947642,2013,0.314265479
51,3,,All offal other than liver,,,p,Very High,238.3493296,94.11080767,,,21.39304024,2013,0.831304491
55,3,,"Bacon and ham, uncooked",,,p,Low,10.2647188,-1.893967537,,,2.430242064,2013,43.05718213
5502,4,,,"Bacon and ham joints, uncooked",,p,High,-6.278032424,-22.71388149,,DOWN,5.470671929,2013,12.53153263
5505,4,,,"Bacon and ham rashers, uncooked",,p,Low,15.86466073,5.919028628,,,2.432353647,2013,30.5256495
58,3,,"Bacon and ham, cooked",,,p,Low,0.104069316,3.558289204,,,2.008375487,2013,40.32634215
59,3,,Cooked poultry not purchased in cans,,,p,Medium,18.16182154,-8.576213588,,,3.89647798,2013,31.58613734
5903,4,,,"Chicken and turkey, cooked",,p,Medium,0.033376428,-11.3907859,,,3.392303838,2013,22.60738429
5904,4,,,Takeaway chicken,,p,High,57.50626425,-4.390147163,,,8.530309324,2013,8.978753046
62,3,,"Corned beef, canned or sliced",,,p,Medium,-1.026796537,-9.005184262,,,4.732987725,2013,5.35317604
66,3,,Other cooked meat,,,p,Medium,3.760286217,17.89185241,,,3.964209413,2013,13.39363448
71,3,,Other canned meat and canned meat products,,,p,High,20.60969028,-3.965766359,,,6.472696263,2013,6.057797892
74,3,,"Chicken, uncooked - whole chicken or chicken pieces",,,p,Low,13.12587338,6.12452762,,,2.179384185,2013,88.9314524
77,3,,"Other poultry, uncooked (including frozen)",,,p,High,18.7980818,-3.525841275,,,7.393034908,2013,13.3782219
7703,4,,,"Turkey, uncooked - whole turkey or turkey pieces",,p,High,35.14801555,6.259091941,,,8.884329609,2013,11.03873111
7704,4,,,"Poultry other than chicken or turkey, uncooked",,p,Very High,-31.7350752,-38.29450998,,DOWN,11.6374887,2013,2.339490792
78,3,,"Other fresh, chilled and frozen meat",,,p,Very High,-48.60164681,145.3907108,,,26.39471095,2013,1.549934819
79,3,,"Sausages, uncooked - pork",,,p,Medium,9.149814716,10.51136032,,,2.507923811,2013,26.03946375
80,3,,"Sausages, uncooked - beef and other sausages",,,p,Very High,3.927387229,-0.597591017,,,9.385822605,2013,2.044181737
83,3,,"Meat pies and sausage rolls, ready to eat",,,p,Medium,-4.893899307,3.39968859,,,3.95962215,2013,9.840093067
8302,4,,,"Meat pies, ready to eat",,p,High,-7.442880633,13.81027813,,,5.548343117,2013,5.691048246
8303,4,,,"Sausage rolls, ready to eat",,p,Medium,-1.63142583,-6.860631666,,,5.255468549,2013,4.149044821
84,3,,"Meat pies, pasties and puddings, frozen or not frozen",,,p,Medium,7.406754517,6.218903389,,,3.265608096,2013,20.6542412
85,3,,"Burgers, frozen or not frozen",,,p,Medium,10.21944662,21.51992493,,,3.889761667,2013,10.23056148
89,3,,Ready meals and convenience meat products,,,p,Low,2.856906445,5.479216291,,,2.083731545,2013,92.32814056
8901,4,,,"Complete meat-based ready meals, frozen or not frozen",,p,Medium,-3.8375991,0.000263125,,,3.214864872,2013,45.72813832
8902,4,,,"Other convenience meat products, frozen or not frozen",,p,Low,9.509984609,10.77581537,,,2.363383533,2013,46.60000224
93,3,,Pate and delicatessen type sausage,,,p,Medium,-8.107595165,6.088202161,,,3.744031464,2013,12.69030811
9301,4,,,Pate,,p,High,-2.03891342,15.09442363,,,6.175821105,2013,2.501662025
9302,4,,,Delicatessen type sausages,,p,Medium,-9.155050816,4.565306866,,,4.24114341,2013,10.18864609
94,3,,Meat pastes and spreads,,,p,Very High,-50.71209797,-38.14666482,,,14.09735285,2013,0.377894187
