code,code_level,food_category,food_group,major_food_code,minor_food_code,units,rse_indicator_,percentage_change_since_2021_22,percentage_change_since_2019_20,significance,trend_since_2019_20_,reliability_of_3_year_percent_relative_se,year,quantity
203,3,,,"Peas, frozen",,g,Medium,8.498475353,0.993569796,,,3.744345875,2009,27.97196955
204,3,,,"Beans, frozen",,g,Very High,64.23732735,17.07088585,,,10.46442376,2009,4.104233261
206,3,,,Ready meals and other vegetable products (inc takeaways),,g,Low,-4.526217458,-4.756294951,,,2.213669864,2009,63.33815931
20601,4,,,,"Ready meals and other vegetable products, frozen or not frozen",g,Low,-4.055444697,0.032163931,,,2.324334118,2009,52.92471381
20604,4,,,,All vegetable takeaway products,g,High,-10.45712696,-42.14269137,yes,DOWN,5.463813689,2009,10.4134455
208,3,,,Other frozen vegetables,,g,Medium,19.03864784,,,,4.003870368,2009,36.65928699
cat810,1,Fresh and processed fruit,,,,g,Very Low,-7.492754021,-12.07694715,yes,DOWN,1.19520673,2009,1142.994466
210231,2,,Fresh fruit,,,g,Low,-10.53794168,-16.6534052,yes,DOWN,1.305634655,2009,761.6047931
210,3,,,Fresh oranges,,g,High,-0.904407545,1.396441578,,,4.649987043,2009,45.31963475
214,3,,,Other fresh citrus fruits,,g,Low,-4.814630329,-14.17609401,yes,DOWN,2.404269907,2009,77.73788177
217,3,,,Fresh apples,,g,Medium,-20.21610134,-24.31019833,yes,DOWN,2.366229697,2009,162.6506181
218,3,,,Fresh pears,,g,Medium,-8.738773441,-28.88563252,yes,DOWN,3.643371693,2009,41.54635818
221,3,,,Fresh stone fruit,,g,Medium,-7.242668702,-22.10230798,yes,DOWN,2.665555759,2009,60.19786772
222,3,,,Fresh grapes,,g,Medium,-14.76799832,-15.35380079,yes,DOWN,2.450474232,2009,54.52767431
227,3,,,Other fresh soft fruit,,g,Low,-16.78281228,-12.94756628,yes,DOWN,2.296605488,2009,46.54071633
228,3,,,Fresh bananas,,g,Low,-3.23580751,-13.61373595,yes,DOWN,1.550990073,2009,205.4733424
229,3,,,Fresh melons,,g,High,-28.10645489,-22.90298122,,,5.292122964,2009,28.23539382
231,3,,,Other fresh fruit,,g,Medium,-4.698701123,-15.07179897,,DOWN,3.729675388,2009,39.37530574
233248,2,,Processed fruit and fruit products,,,g,Low,-0.50348851,-0.84063295,,,1.891610991,2009,381.3896733
233,3,,,"Tinned peaches, pears and pineapples",,g,High,-20.31209011,-46.14669754,yes,DOWN,7.700494265,2009,11.79062312
236,3,,,All other tinned or bottled fruit,,g,Medium,-16.84416809,-7.288855212,,,5.000267931,2009,16.71337731
240,3,,,Dried fruit,,g,Medium,-16.65377182,-15.36946951,,,4.445643128,2009,20.11558592
241,3,,,"Frozen strawberries, apple slices, peach halves, oranges and other frozen fruits",,g,High,-26.7107267,-4.807815131,,,7.28146559,2009,1.434610249
245,3,,,"Nuts, edible seeds and peanut butter",,g,Medium,-14.26740905,-6.817692561,,,2.786302597,2009,29.28834139
24502,4,,,,Nuts and edible seeds,g,Medium,-12.29010121,-7.999450346,,,3.077131,2009,26.09785595
24503,4,,,,Peanut butter,g,High,-22.22544682,-1.04866655,,,5.602997516,2009,3.190485445
248,3,,,Pure fruit juices [note 8],,ml,Low,6.252448343,3.972775379,,,2.422254359,2009,302.0471353
251263,2,,Bread,,,g,Very Low,-0.004217105,-11.29556088,yes,DOWN,0.985146813,2009,656.0694597
cat850,3,White bread,,,,g,Low,4.483227349,-7.181903534,,DOWN,1.727953421,2009,296.801588
251,4,,,"White bread, standard, unsliced",,g,High,-19.49402661,-32.58859212,yes,DOWN,5.434535016,2009,29.66352787
252,4,,,"White bread, standard, sliced",,g,Low,5.432680544,-7.311496006,,,1.895192781,2009,263.84642
257,4,,,"White bread, premium, sliced and unsliced",,g,High,109.9636058,7569.65752,yes,UP,14.09351428,2009,1.55265092
258,4,,,"White bread, soft grain, sliced and unsliced",,g,High,-18.56973005,-34.58514539,yes,,8.509462902,2009,1.738989179
cat851,3,Brown and wholemeal bread,,,,g,Low,-10.48162702,-20.10333607,yes,DOWN,2.081376283,2009,172.7723207
259,4,,,"Brown bread, sliced and unsliced",,g,Medium,-2.041236882,-10.19505239,,,4.909904058,2009,37.07161802
260,4,,,"Wholemeal and granary bread, sliced and unsliced",,g,Low,-12.60996244,-22.51962464,yes,DOWN,2.330366302,2009,135.7007027
263,3,,,Total other bread,,g,Low,2.706601632,-9.398308456,yes,DOWN,1.396648285,2009,186.495551
26302,4,,,,"Rolls - white, brown or wholemeal",g,Low,9.746743641,-9.077097497,,,2.463711626,2009,70.46895438
26303,4,,,,Malt bread and fruit loaves,g,High,-3.423045477,-25.19144895,yes,DOWN,5.988558191,2009,9.238334322
26304,4,,,,Vienna and french bread,g,Medium,-3.471562381,-22.87219588,yes,DOWN,3.59609888,2009,26.17185662
26305,4,,,,Starch reduced bread and rolls,g,High,61.14153612,33.87300228,,,11.06316683,2009,9.368335874
26308,4,,,,Other breads,g,Low,-0.858347184,-5.203537948,,DOWN,2.008080364,2009,56.85161645
26309,4,,,,Sandwiches,g,Medium,-2.163567741,-5.934976585,,,3.896096051,2009,10.36162979
26310,4,,,,Sandwiches from takeaway,g,High,27.5845212,-20.2494515,,,8.393453452,2009,2.450198322
26311,4,,,,Takeaway breads,g,High,22.14732593,-19.95137474,,,7.517179214,2009,1.584625197
264264,2,,Flour,,,g,High,-15.07781577,-10.6529959,,,5.438671134,2009,57.99344876
267270,2,,"Cakes, buns and pastries",,,g,Low,-2.394376247,-1.144672155,,,1.639225568,2009,158.1333077
267,3,,,"Buns, scones and teacakes",,g,Low,-1.118949594,1.292469425,,,2.092430799,2009,47.09174152
270,3,,,Cakes and pastries,,g,Low,-3.096155138,-2.462300698,,,2.098911784,2009,111.0415662
27001,4,,,,"Cakes and pastries, not frozen",g,Low,-2.880120385,-2.302493949,,,2.119458401,2009,109.9160193
27002,4,,,,Takeaway pastries,g,High,-17.53979495,-13.59197605,,,10.60234667,2009,1.125546907
271277,2,,Biscuits and crispbreads,,,g,Low,-3.899958208,-9.652328811,yes,DOWN,1.4288933,2009,169.0146514
271,3,,,Crispbread,,g,Medium,17.61485187,5.082346306,,,4.54754904,2009,6.209881629
274,3,,,Biscuits other than chocolate,,g,Low,-2.136440491,-10.73304712,yes,DOWN,1.724964135,2009,107.5260985
27402,4,,,,Sweet biscuits (not chocolate) and cereal bars,g,Low,-1.988132683,-11.83109065,yes,DOWN,1.91743516,2009,94.56122203
27403,4,,,,Cream crackers and other unsweetened biscuits,g,Medium,-2.934450012,-4.254461182,,,3.282022584,2009,12.96487649
277,3,,,Chocolate biscuits,,g,Low,-8.79349932,-9.203357354,,DOWN,1.988465909,2009,55.27867121
281301,2,,Other cereals and cereal products,,,g,Low,1.595933909,-7.787745297,yes,DOWN,1.478372479,2009,547.5816747
281,3,,,Oatmeal and oat products,,g,Medium,-12.48129152,15.51042064,,,4.764976723,2009,20.82548954
282,3,,,Breakfast cereals,,g,Low,-12.95853503,-20.75048535,yes,DOWN,2.036729076,2009,133.2963787
28202,4,,,,Muesli,g,Medium,-7.452444069,-24.95958375,yes,DOWN,5.381536796,2009,17.5680521
28203,4,,,,High fibre breakfast cereals,g,Medium,-19.31784996,-22.78686207,yes,DOWN,3.099531725,2009,55.48223026
28204,4,,,,Sweetened breakfast cereals,g,Medium,-7.033762116,-18.41081063,yes,DOWN,3.520072153,2009,35.3029489
28205,4,,,,Other breakfast cereals,g,Medium,-13.05423655,-15.14304009,,DOWN,4.062585932,2009,24.94314742
285,3,,,Canned milk puddings,,g,Medium,-10.46792378,-13.37872859,,,4.602637577,2009,28.29873268
28502,4,,,,Canned or fresh carton custard,g,High,-19.20069213,-11.47882268,,,5.250672907,2009,16.07461219
28503,4,,,,All canned milk puddings,g,High,9.147987341,-16.36362039,,,7.837577774,2009,12.22412048
286,3,,,Puddings,,g,High,-6.610529618,-6.173133911,,,5.394399225,2009,11.0921394
287,3,,,Rice,,g,High,23.66466213,-11.5653666,,,5.674450241,2009,91.83874612
28702,4,,,,Dried rice,g,High,44.3573325,-4.007223514,,,8.751236471,2009,62.58283502
28703,4,,,,Cooked rice,g,Medium,-5.534688564,-6.771455911,,,3.649840088,2009,11.42343368
28704,4,,,,Takeaway rice,g,High,-4.29319174,-54.7302311,yes,DOWN,5.239900334,2009,17.83247742
290,3,,,"Invalid foods, slimming foods and sports foods",,g,Very High,-35.04652851,-7.037134904,,,13.47562844,2009,4.274808699
291,3,,,Infant cereal foods,,g,Very High,-27.54815475,-24.1601851,,,12.48138324,2009,0.892921749
294,3,,,Cakes and pastries - frozen,,g,High,-2.498830361,-25.25796626,,DOWN,6.162034249,2009,9.69773557
295,3,,,Pasta,,g,High,20.03224934,5.417427723,,,4.378311554,2009,90.95866587
29501,4,,,,Canned pasta,g,High,-26.09538596,-36.54754066,yes,DOWN,6.357479891,2009,23.1696203
29502,4,,,,Dried and fresh pasta,g,High,27.3057011,12.66435637,,,4.939144952,2009,66.72202108
29503,4,,,,Takeaway pasta and noodles,g,Very High,24.42965877,-20.83507169,,,13.20900825,2009,1.067024486
296,3,,,Pizza,,g,Medium,11.84459738,-3.43179061,,,2.460659383,2009,70.89517197
29601,4,,,,"Pizzas, frozen and not frozen",g,Medium,9.941670492,9.594435199,,,2.712662828,2009,54.03425149
29602,4,,,,Takeaway pizza,g,High,20.33241214,-34.94361389,yes,DOWN,5.707018594,2009,16.86092048
299,3,,,Other cereal convenience foods,,g,Low,-5.832119363,-4.776406037,,DOWN,1.623204159,2009,78.88313261
29907,4,,,,"Cake, pudding and dessert mixes",g,High,-19.31389104,-26.83424273,,DOWN,5.847787278,2009,5.328283118
29909,4,,,,Cereal snacks,g,Medium,-11.2471618,-11.32557004,,DOWN,2.494424263,2009,19.40835247
29915,4,,,,"Quiches and flans, frozen and not frozen",g,Medium,-4.647781802,-2.636595299,,,4.343492348,2009,11.36253191
29916,4,,,,"Takeaway crisps, savoury snacks, popcorn, popadums, prawn crackers",g,Very High,-7.285717185,-58.20450216,yes,DOWN,9.537910751,2009,0.696796616
29919,4,,,,"Other cereal foods, frozen and not frozen",g,Low,-2.756548065,0.415514068,,,2.107358167,2009,42.0871685
301,3,,,Other cereals,,g,High,-39.3352494,-24.27611807,,,19.59314613,2009,6.627751798
304313,2,,Beverages,,,g,Low,-13.45517504,-11.40704388,yes,DOWN,2.122281099,2009,54.40984787
304,3,,,Tea,,g,Medium,-12.39258922,-14.74231468,yes,DOWN,3.231159006,2009,28.5758369
307,3,,,Coffee beans and ground coffee,,g,Medium,-14.23244312,0.55771633,,,4.456590974,2009,3.370264943
308,3,,,Instant coffee,,g,Medium,-15.70261256,-16.74004337,yes,DOWN,3.197363224,2009,15.00174341
309,3,,,Coffee essences,,ml,Very High,-92.71406934,8.435743688,,,78.80485696,2009,0.178413237
310,3,,,Tea and coffee from takeaway,,ml,High,91.35326669,88.92247953,yes,,11.53719121,2009,0.479885887
312,3,,,Cocoa and chocolate drinks,,g,High,-3.566159744,-20.76019617,,,6.248012749,2009,4.66436909
313,3,,,Malt drinks and chocolate versions of malted drinks,,g,Very High,-63.35821487,-58.28109765,,,15.70671157,2009,2.1393344
314339,2,,Other food and drink,,,g,Low,-3.559768531,-11.49377963,yes,DOWN,2.088684785,2009,704.6341363
314,3,,,Mineral or spring waters,,ml,Medium,-5.070449126,-12.02141055,,,4.310037838,2009,235.8909948
315,3,,,Baby foods,,g,Very High,2.854212092,-28.8585214,,,15.05218051,2009,11.12862537
318,3,,,Soups - canned or cartons,,g,Medium,4.699516604,-17.00072099,yes,DOWN,3.454831374,2009,77.88893083
319,3,,,Soups - dehydrated or powdered,,g,High,-10.65260377,-24.26389908,,,9.169536623,2009,4.027510987
320,3,,,Soups - from takeaway,,g,Very High,79.61337935,-16.71647245,,,20.32693668,2009,0.50333554
321,3,,,Other takeaway food brought home,,g,Very High,157.2171406,272.8904265,,,24.07043878,2009,0.147983607
322,3,,,Meals on wheels - items not specified,,g,Very Low,-100,-100,,,,2009,0.281951604
323,3,,,Spreads and dressings,,g,Low,-2.87693357,-7.449888627,,,2.53239591,2009,43.91061376
32302,4,,,,Salad dressings,g,Medium,-3.637119122,-8.791116616,,,2.661720081,2009,36.57459743
32303,4,,,,Other spreads and dresssings,g,High,0.241512229,-1.752613041,,,5.872606189,2009,7.336016329
327,3,,,Pickles and sauces,,g,Low,2.018582639,-3.128752008,,,1.778605134,2009,132.0317784
32702,4,,,,Pickles,g,Medium,2.735385357,-12.99683467,,,5.296561632,2009,12.41366497
32703,4,,,,Sauces,g,Low,1.762485237,-1.81670067,,,1.839267451,2009,119.1287197
32704,4,,,,Takeaway sauces and mayonnnaise,g,High,47.4066294,-13.59979547,,,7.111994629,2009,0.489393812
328,3,,,Stock cubes and meat and yeast extracts,,g,High,-16.23830244,-16.93852643,,,5.511338865,2009,5.364523526
329,3,,,Jelly squares or crystals,,g,High,-32.62572498,-20.48565163,,,8.292405244,2009,4.210310961
332,3,,,Ice cream tub or block,,ml,Medium,-3.375443449,-21.85986489,yes,DOWN,3.413900561,2009,98.80634248
333,3,,,Ice cream products including takeaways,,ml,Medium,-11.6484265,-7.469485995,,,3.548206105,2009,74.10808142
33302,4,,,,"Ice cream cornets, choc-ices, lollies with ice cream",ml,Medium,-5.083045526,-2.144786881,,,3.610998112,2009,45.49669701
33303,4,,,,"Ice lollies, sorbet, frozen mousse, frozen yoghurt",ml,High,-17.73511855,-12.4379403,,,6.495583801,2009,27.65089761
33304,4,,,,"Takeaway ice cream, ice cream products, milkshakes",ml,Very High,-31.56040853,-26.74035969,,,12.51734765,2009,0.960486797
334,3,,,Salt,,g,High,28.66034507,9.98951852,,,6.542246695,2009,9.195926679
339,3,,,Soya and novel protein foods,,g,High,16.59233785,-5.541656473,,,6.485196489,2009,7.137226304
340344,2,,Soft drinks,,,ml,Low,-10.19017173,-9.523488962,yes,DOWN,1.882622546,2009,1677.585576
340,3,,,"Soft drinks, concentrated, not low calorie [note 10]",,ml,Medium,-31.59450758,1.987492717,,,4.318436076,2009,582.8760527
341,3,,,"Soft drinks, not concentrated,  not low calorie",,ml,Medium,-15.63138606,-17.06273551,yes,DOWN,3.117665992,2009,625.4892432
343,3,,,"Soft drinks, concentrated, low calorie [note 10]",,ml,Medium,-8.71207347,-24.04965787,yes,DOWN,3.622732384,2009,159.8116485
344,3,,,"Soft drinks, not concentrated, low calorie",,ml,Medium,3.859716408,3.81733073,,,2.881314296,2009,309.4086314
350355,2,,Confectionery,,,g,Low,-1.279211455,-0.909078015,,,2.912850964,2009,134.3337259
350,3,,,Chocolate bars - solid,,g,Low,-1.998371153,6.604630218,,,2.166593686,2009,30.53514741
351,3,,,Chocolate bars - filled,,g,Medium,5.628841262,-4.570578147,,,2.751947228,2009,59.3266001
352,3,,,Chewing gum,,g,High,-31.12595087,-43.11180598,yes,DOWN,5.622181255,2009,1.962170895
353,3,,,Mints and boiled sweets,,g,Low,-4.507244946,-0.281843103,,,6.114568623,2009,38.1370647
35301,4,,,,Mints,g,High,10.29895537,-2.016803866,,,8.510468705,2009,3.954219082
35302,4,,,,Boiled sweets,g,Low,-5.137435358,-0.194385484,,,6.340934419,2009,34.18284562
354,3,,,"Fudges, toffees, caramels",,g,High,-33.79343415,-23.86339192,,,14.82369148,2009,4.197183888
355,3,,,Takeaway confectionery,,g,Very High,58.50234769,-26.21713106,,,31.55573255,2009,0.175558889
380389,2,,Alcoholic drinks,,,ml,Low,-11.35041139,-14.43046711,yes,DOWN,2.425452239,2009,744.3487292
381,3,,,Beers,,ml,High,-3.98039884,9.906984816,,,5.011303673,2009,107.093725
382,3,,,Lagers and continental beers,,ml,Medium,-25.059493,-28.86468931,yes,DOWN,4.401992461,2009,263.9352133
383,3,,,Ciders and perry,,ml,High,3.721134442,-2.780994966,,,6.044604158,2009,81.5067371
384,3,,,Wine and champagne,,ml,Medium,-3.260507123,-13.66226784,,DOWN,3.04666762,2009,235.6325657
38402,4,,,,"Champagne, sparkling wines and wine with mixer",ml,High,-21.12777711,-18.91981169,,,6.495230751,2009,8.277642138
38403,4,,,,Table wine,ml,Medium,-1.148057911,-13.13089363,,DOWN,3.153378354,2009,227.3549236
385,3,,,Spirits with mixer,,ml,Very High,-21.31996391,-20.40093388,,,9.633478044,2009,0.880972236
386,3,,,Fortified wines,,ml,High,12.60101568,-21.84753966,,,9.618896329,2009,9.16927824
387,3,,,Spirits,,ml,Medium,-18.69222893,-16.6301933,,,4.290683277,2009,32.98042269
388,3,,,Liqueurs and cocktails,,ml,High,-7.05419856,39.68908996,,,9.195306759,2009,6.273157815
389,3,,,Alcopops,,ml,Very High,-5.414961258,45.33428894,,,16.06611137,2009,6.876657155
cat520,1,Milk and milk products excluding cheese,,,,ml,Very Low,-6.228009964,-12.16152778,yes,DOWN,1.160534784,2010,1897.381074
4006,2,,"Liquid wholemilk, including school and welfare",,,ml,Medium,16.17784054,-2.291519879,,,3.447841135,2010,352.3279279
4,3,,,"Liquid wholemilk, full price",,ml,Medium,16.17784054,-2.291519879,,,3.447841135,2010,352.3279279
402,4,,,,UHT milk,ml,Very High,162.1508856,60.8876154,,,21.60750191,2010,7.783801401
403,4,,,,Sterilised,ml,,,,,,,2010,1.082696989
404,4,,,,Pasteurised/ homogenised,ml,Medium,15.020987,-2.936824972,,,3.469356076,2010,343.4614295
501,3,,,School milk  [note 6],,ml,,,,,,,2010,
601,3,,,Welfare milk [note 11],,ml,,,,,,,2010,
9017,2,,Other milk and cream,,,ml,Low,-10.35051625,-14.22742675,yes,DOWN,1.340801395,2010,1545.053146
15,3,,,Skimmed milks,,ml,Low,-11.433989,-19.72221926,yes,DOWN,1.508270529,2010,1156.16584
1502,4,,,,Fully skimmed milk,ml,Medium,-12.39207856,-22.44029809,yes,DOWN,4.508393139,2010,171.641546
1503,4,,,,Semi-skimmed milk,ml,Low,-11.28151781,-19.27765903,yes,DOWN,1.622485259,2010,984.5242939
901,3,,,Condensed or evaporated milk,,eq ml,Very High,64.6797474,44.84030648,,,11.57777926,2010,16.34190355
11,3,,,Infant milks,,eq ml,Very High,11.5521107,-53.20537292,yes,DOWN,12.71053783,2010,48.39117267
1102,4,,,,Infant or baby milks - ready to drink,eq ml,Very High,-36.24121156,-36.79997557,,,24.23271295,2010,5.50182913
1103,4,,,,Infant or baby milks - dried,eq ml,Very High,17.34054917,-53.99132377,yes,DOWN,13.55667267,2010,42.88934354
1201,3,,,Instant dried milk,,eq ml,Very High,-76.65962899,47.64580438,,,49.64967882,2010,6.763491104
13,3,,,Yoghurt and fromage frais,,ml,Low,-10.99785999,-12.76283849,yes,DOWN,1.731951197,2010,202.8550873
1301,4,,,,Yoghurt,ml,Low,-11.6174533,-12.50241043,yes,DOWN,1.776910971,2010,183.8696602
1302,4,,,,Fromage frais,ml,High,3.268188699,-17.59605897,,,6.465391525,2010,18.98542716
16,3,,,Other milks and dairy desserts,,ml,Medium,-0.719685355,28.42186154,yes,,3.962553224,2010,91.0027194
1603,4,,,,Dairy desserts - not frozen,ml,Medium,6.833344462,-6.247523513,,,3.652272509,2010,40.77123928
1605,4,,,,Dried milk products,ml,Very High,-81.45242013,-93.55972103,,,60.48509365,2010,0.691815406
1607,4,,,,Milk drinks and other milks [note 7],ml,Medium,-10.53080782,1.671070708,,,5.27687065,2010,26.31222877
1608,4,,,,Non-dairy milk substitutes [note 7],ml,High,0.554311591,60.20532712,yes,UP,6.077231901,2010,23.22743594
17,3,,,Cream,,ml,Medium,-11.53553463,6.320675123,,,2.862114526,2010,23.53293251
22023,2,,Cheese,,,g,Low,-5.478671056,-1.50112128,,,1.389298395,2010,118.1733253
22,3,,,Natural cheese,,g,Low,-6.557987916,-3.046263245,,,1.433792444,2010,106.9438719
2201,4,,,,Hard cheese - cheddar type,g,Low,-2.581912598,1.394545409,,,1.710825319,2010,66.44479954
2202,4,,,,Hard cheese - other uk or foreign equivalent,g,Medium,-25.10541383,-19.0791482,,,4.316442662,2010,9.126690726
2203,4,,,,Hard cheese - edam or other foreign,g,Medium,-16.23335916,-18.64178098,,DOWN,3.740617699,2010,7.919503178
2205,4,,,,Cottage cheese,g,High,-26.98165436,-33.20447434,,DOWN,9.001615495,2010,4.5924169
2206,4,,,,Soft natural cheese,g,Low,-4.120556051,1.675746272,,,2.625812783,2010,18.86046153
2301,3,,,Processed cheese,,g,Medium,6.26053498,16.21294639,,,3.691143546,2010,11.22945338
31041,2,,Carcase meat,,,g,Medium,-0.773010666,-14.75230465,yes,DOWN,2.43464277,2010,210.8472357
31,3,,,Beef and veal,,g,Medium,-0.633263651,-11.45020574,,DOWN,2.711156546,2010,114.0999878
3102,4,,,,Beef joints - on the bone,g,Very High,-34.72836341,-24.99123061,,,40.78592833,2010,1.29794228
3103,4,,,,Beef joints - boned,g,Very High,4.524267163,3.779860861,,,9.38559409,2010,19.12871902
3104,4,,,,Beef steak - less expensive,g,Medium,-20.08560604,-17.92348599,,DOWN,4.759816166,2010,17.77578626
3105,4,,,,Beef steak - more expensive,g,Medium,-14.90795228,-35.14211397,yes,DOWN,5.205743684,2010,20.71716228
3106,4,,,,Minced beef,g,Medium,7.705314475,-6.975887839,,,3.0617315,2010,54.51769884
3107,4,,,,All other beef and veal,g,Very High,1009.850861,132.1555556,,,60.61164495,2010,0.66267911
36,3,,,Mutton and lamb,,g,High,7.050031637,-30.1857499,,DOWN,7.854116229,2010,43.58015546
3601,4,,,,Mutton,g,Very High,15.43121972,-58.77556882,,,36.06262348,2010,1.352493303
3602,4,,,,Lamb joints,g,Very High,27.7108128,-15.15202246,,,12.08390147,2010,22.63945191
3603,4,,,,Lamb chops,g,High,-19.26998204,-26.23284545,,DOWN,7.668606648,2010,13.08507873
3604,4,,,,All other lamb,g,High,-5.984349919,-55.40793777,,DOWN,21.94034115,2010,6.503131511
41,3,,,Pork,,g,Medium,-5.302343211,-10.43424185,,DOWN,3.64045624,2010,53.16709246
4101,4,,,,Pork joints,g,High,-21.22932762,-15.53314027,,,6.035515381,2010,19.23407614
4102,4,,,,Pork chops,g,High,13.50788889,-24.95151904,,,8.10232832,2010,10.22524707
4103,4,,,,Pork fillets and steaks,g,High,0.72324102,-10.27284064,,,5.346732336,2010,12.39706771
4104,4,,,,All other pork,g,High,6.638515956,6.788229208,,,6.686721686,2010,11.31070154
46095,2,,Non-carcase meat and meat products,,,g,Low,0.564117789,-8.610678126,yes,DOWN,1.266863969,2010,804.5515071
46,3,,,Liver,,g,Very High,-54.62864777,-34.1110152,,,14.3959556,2010,3.787803218
4603,4,,,,Ox liver,g,Very High,15.50185737,-65.85229314,,,46.15769288,2010,0.22606742
4604,4,,,,Lambs liver,g,Very High,-0.717455552,-13.15132258,,,17.87857453,2010,1.922964959
4605,4,,,,Pigs liver,g,Very High,-68.60854904,33.48502532,,,27.6135487,2010,0.864344317
4607,4,,,,All other liver,g,Very High,-86.43256584,-82.97411545,yes,,22.36904728,2010,0.774426521
51,3,,,All offal other than liver,,g,Very High,80.5549302,48.63520014,,,21.19367812,2010,1.577425052
55,3,,,"Bacon and ham, uncooked",,g,High,22.76141095,8.325511983,,,5.97560892,2010,70.09097143
5502,4,,,,"Bacon and ham joints, uncooked",g,Very High,57.72977741,25.0963146,,,17.9386752,2010,22.04603594
5505,4,,,,"Bacon and ham rashers, uncooked",g,Medium,8.886353278,0.575519083,,,2.487578916,2010,48.04493549
58,3,,,"Bacon and ham, cooked",,g,Low,-4.805058864,-7.843210903,,,2.039512795,2010,42.76164318
59,3,,,Cooked poultry not purchased in cans,,g,Medium,5.993619932,-16.18172673,yes,DOWN,3.43442724,2010,41.15975391
5903,4,,,,"Chicken and turkey, cooked",g,Medium,-2.302787917,-15.23199144,,,3.730228119,2010,34.59907293
5904,4,,,,Takeaway chicken,g,High,53.79973971,-19.48370605,,,8.511854091,2010,6.560680988
62,3,,,"Corned beef, canned or sliced",,g,Medium,-10.94345359,-13.37342948,,,5.325198247,2010,10.31571119
66,3,,,Other cooked meat,,g,Medium,-6.062065481,0.030859864,,,4.741987524,2010,12.09800886
71,3,,,Other canned meat and canned meat products,,g,High,0.698081582,-25.38799064,yes,DOWN,6.789006614,2010,25.77561264
74,3,,,"Chicken, uncooked - whole chicken or chicken pieces",,g,Low,-0.959338218,-7.796271371,,DOWN,2.17747481,2010,181.2744806
77,3,,,"Other poultry, uncooked (including frozen)",,g,High,13.33135609,-10.54841857,,,8.052131133,2010,19.4365428
7703,4,,,,"Turkey, uncooked - whole turkey or turkey pieces",g,High,14.12393661,-5.867012768,,,9.084400115,2010,15.65887629
7704,4,,,,"Poultry other than chicken or turkey, uncooked",g,Very High,8.997191209,-30.37412226,,,15.46668276,2010,3.77766651
78,3,,,"Other fresh, chilled and frozen meat",,g,Very High,-60.89808027,129.1141494,,,35.61515302,2010,1.611235199
79,3,,,"Sausages, uncooked - pork",,g,Medium,4.829254788,-0.494068596,,,2.514140526,2010,61.65445215
80,3,,,"Sausages, uncooked - beef and other sausages",,g,Very High,134.5730884,88.3124491,,,28.83494303,2010,3.99503312
83,3,,,"Meat pies and sausage rolls, ready to eat",,g,Medium,-8.91443914,-10.07975456,,,3.778616059,2010,24.0644077
8302,4,,,,"Meat pies, ready to eat",g,High,-13.20670492,-3.467439924,,,5.65353751,2010,12.35800655
8303,4,,,,"Sausage rolls, ready to eat",g,Medium,-4.447695588,-15.54789411,,,4.666041799,2010,11.70640115
84,3,,,"Meat pies, pasties and puddings, frozen or not frozen",,g,Medium,2.045234334,-8.77906629,,,3.072833384,2010,52.11360084
85,3,,,"Burgers, frozen or not frozen",,g,Medium,-0.118527038,0.552168841,,,4.092438645,2010,21.76399207
89,3,,,Ready meals and convenience meat products,,g,Low,-4.184602932,-8.371974964,,,1.983957732,2010,161.3913862
8901,4,,,,"Complete meat-based ready meals, frozen or not frozen",g,Medium,-6.632229428,-10.21414291,,,2.87065059,2010,89.64158408
8902,4,,,,"Other convenience meat products, frozen or not frozen",g,Low,-1.668237644,-6.499276034,,,2.380962791,2010,71.74980213
93,3,,,Pate and delicatessen type sausage,,g,Medium,-12.29281183,-8.933006198,,,3.847183703,2010,16.65029076
9301,4,,,,Pate,g,Medium,-5.395394571,0.940384538,,,5.468931506,2010,3.914484789
9302,4,,,,Delicatessen type sausages,g,Medium,-13.85744882,-11.09935274,,,4.520638825,2010,12.73580597
94,3,,,Meat pastes and spreads,,g,Very High,-43.23278458,-11.34208984,,,14.29569715,2010,0.916764022
95,3,,,Takeaway meats,,g,Medium,6.899810463,-41.07410421,yes,DOWN,3.745945679,2010,52.11239212
9501,4,,,,Takeaway meat pies and pasties,g,Very High,-0.442203789,-44.15586936,,,18.50306028,2010,1.933513548
9502,4,,,,Takeaway burger and bun,g,High,-18.06311754,-44.62819422,yes,DOWN,7.083912615,2010,4.561112137
9503,4,,,,Takeaway kebabs,g,High,55.88825596,-24.85274994,,,8.801886133,2010,7.493339559
9504,4,,,,Takeaway sausages and saveloys,g,Very High,36.94628729,-40.1389034,yes,DOWN,10.64738517,2010,1.867567253
9505,4,,,,Takeaway meat based meals,g,Medium,2.665859347,-44.15969913,yes,DOWN,4.566746088,2010,36.15520279
9506,4,,,,Takeaway miscellaneous meats,g,Very High,136.4288387,82.65270619,,,28.47808311,2010,0.101656833
100123,2,,Fish,,,g,Low,-6.926828914,-15.14178002,yes,DOWN,1.881575312,2010,150.5807856
102,3,,,"White fish, fresh, chilled or frozen",,g,High,-6.295711304,-5.615002756,,,6.350359717,2010,20.39703468
10201,4,,,,"White fish, fresh or chilled",g,High,-2.418381962,-20.72105091,,,6.673382534,2010,14.58158941
10202,4,,,,"White fish, frozen",g,Very High,-13.22933578,53.02152036,,,13.33519808,2010,5.81544527
